"authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","videoId","textDisplay","textOriginal","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"heavydirtysauce xx","https://yt3.ggpht.com/-nDejC7gwPCQ/AAAAAAAAAAI/AAAAAAAAAAA/EL2OPjNA73Q/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCNBJNorMqyowJ7xdi7l4new","UCNBJNorMqyowJ7xdi7l4new","jf0ZtZ8CVkk","It&#39;s Hella expensive","It's Hella expensive","TRUE","none","0","2019-03-09T12:05:33.000Z","2019-03-09T12:05:33.000Z","UgyCLp4L_RuB2ndaCuN4AaABAg",NA,NA
"Peter Griffin","https://yt3.ggpht.com/-NO1kg0Y5W68/AAAAAAAAAAI/AAAAAAAAAAA/vhGf67gdZmA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCfAWyOFFVkS_mDuQy-5PNYw","UCfAWyOFFVkS_mDuQy-5PNYw","jf0ZtZ8CVkk","<a href=\"https://www.youtube.com/watch?v=jf0ZtZ8CVkk&amp;t=0m27s\">0:27</a>","0:27","TRUE","none","0","2019-03-09T11:31:30.000Z","2019-03-09T11:31:30.000Z","Ugz0kNfQW3fjisBIHFZ4AaABAg",NA,NA
"David De Sanctis","https://yt3.ggpht.com/-yvWosJUwM38/AAAAAAAAAAI/AAAAAAAAAAA/gGvI2kWR9oY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCFIR8EMC2TWjYSnfTr3zPgg","UCFIR8EMC2TWjYSnfTr3zPgg","jf0ZtZ8CVkk","Hipsters with MacBooks, wannabes, “coffee experts”/-enthusiasts, “baristas”, Americans etc.... has left the chat.","Hipsters with MacBooks, wannabes, “coffee experts”/-enthusiasts, “baristas”, Americans etc.... has left the chat.","TRUE","none","1","2019-03-09T11:27:55.000Z","2019-03-09T11:27:55.000Z","Ugxfj2JxugrZwl95ZHt4AaABAg",NA,NA
"the official Pikachu","https://yt3.ggpht.com/-rFoXm4GPMG8/AAAAAAAAAAI/AAAAAAAAAAA/mw7oXX4vj-s/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC_QPxvx9Zr3rdwkVlxlOQaw","UC_QPxvx9Zr3rdwkVlxlOQaw","jf0ZtZ8CVkk","Roses are red <br />Violets are blue <br />I saw that woman waving so did you","Roses are red 
Violets are blue 
I saw that woman waving so did you","TRUE","none","8","2019-03-09T11:16:52.000Z","2019-03-09T11:16:52.000Z","UgwtXuuZreRVWhFO42t4AaABAg",NA,NA
"schweizerbuddy","https://yt3.ggpht.com/-e5l_5x3WFDI/AAAAAAAAAAI/AAAAAAAAAAA/R51TNciMJdQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCXLZzGqjWrmEb93GapxbkrA","UCXLZzGqjWrmEb93GapxbkrA","jf0ZtZ8CVkk","Arriviamo a Napoli ..<br /><br /><U+0001F6AB><U+0001F6B7><U+2622><U+2623><U+26A0><U+FE0F><U+0001F637><U+0001F629><U+0001F6AB>","Arriviamo a Napoli ..

<U+0001F6AB><U+0001F6B7><U+2622><U+2623><U+26A0><U+FE0F><U+0001F637><U+0001F629><U+0001F6AB>","TRUE","none","1","2019-03-09T11:06:22.000Z","2019-03-09T11:06:22.000Z","Ugw5WSrbDZNy4x4Q_WV4AaABAg",NA,NA
"Snifey","https://yt3.ggpht.com/-qf0FrTqnMZk/AAAAAAAAAAI/AAAAAAAAAAA/uJ6nj7GvO8Y/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC2sMZ__YGGUQXYciyohgt_w","UC2sMZ__YGGUQXYciyohgt_w","jf0ZtZ8CVkk","I want f@<a href=\"http://www.youtube.com/results?search_query=%23king\">#king</a> hot!","I want f@#king hot!","TRUE","none","0","2019-03-09T10:48:45.000Z","2019-03-09T10:48:45.000Z","UgyXBvVekMAVKiUT2Zx4AaABAg",NA,NA
"Niazkilam 98","https://yt3.ggpht.com/-1Y8W7FOp6Rk/AAAAAAAAAAI/AAAAAAAAAAA/BnoXbrmxw3s/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCjX16SyNvaNw6RtXKenQvRQ","UCjX16SyNvaNw6RtXKenQvRQ","jf0ZtZ8CVkk","No matter what, Starbucks still over roast the shit out of their coffee beans. Blonde taste the best, but their medium and dark roasts are burnt.","No matter what, Starbucks still over roast the shit out of their coffee beans. Blonde taste the best, but their medium and dark roasts are burnt.","TRUE","none","7","2019-03-09T10:36:53.000Z","2019-03-09T10:36:53.000Z","UgzF7zr05SEtt36-CTt4AaABAg",NA,NA
"Ezehelm","https://yt3.ggpht.com/-6tgGSl9-1P4/AAAAAAAAAAI/AAAAAAAAAAA/A-XEqnt6IpE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCHhqhqiCVLzoiSSyMylH2_Q","UCHhqhqiCVLzoiSSyMylH2_Q","jf0ZtZ8CVkk","Can we live here?","Can we live here?","TRUE","none","0","2019-03-09T09:25:08.000Z","2019-03-09T09:25:08.000Z","UgwqX7wkVr_ZeNMrMPh4AaABAg",NA,NA
"GroovyBearTV","https://yt3.ggpht.com/-J3TjSF8Xl90/AAAAAAAAAAI/AAAAAAAAAAA/6gIFQ_97xAk/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCL55e6lY9Oj_mFHgKP0VKkQ","UCL55e6lY9Oj_mFHgKP0VKkQ","jf0ZtZ8CVkk","<b>Most Royal Starbucks</b>","*Most Royal Starbucks*","TRUE","none","1","2019-03-09T09:09:25.000Z","2019-03-09T09:09:25.000Z","UgyYvAxpqcYp3yhD3-x4AaABAg",NA,NA
"E G G","https://yt3.ggpht.com/-NbqUwXRFxpw/AAAAAAAAAAI/AAAAAAAAAAA/xFliIBDLb98/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC6D4JS2SX3iTqDATU4Qvokg","UC6D4JS2SX3iTqDATU4Qvokg","jf0ZtZ8CVkk","Italian coffee culture is the most dominant in the world ironic how I drink my coffee D A R K.","Italian coffee culture is the most dominant in the world ironic how I drink my coffee D A R K.","TRUE","none","2","2019-03-09T09:01:03.000Z","2019-03-09T09:01:03.000Z","Ugwpre1gPPSkcIO3-3J4AaABAg",NA,NA
"Nian's Cooking Diary","https://yt3.ggpht.com/-r7Nfi3QW5BY/AAAAAAAAAAI/AAAAAAAAAAA/-g_qL0Jen0c/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCowmwegFhcrNMyVtGSWEQug","UCowmwegFhcrNMyVtGSWEQug","jf0ZtZ8CVkk","Very nice video, Big like...","Very nice video, Big like...","TRUE","none","0","2019-03-09T08:17:43.000Z","2019-03-09T08:17:43.000Z","UgwcDrNYV8HP1ewmYl94AaABAg",NA,NA
"FACE WORLD","https://yt3.ggpht.com/-Zbi0nz72JdQ/AAAAAAAAAAI/AAAAAAAAAAA/VTeklEBWhZo/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCKJ1c38xfa_xo9j4r86bSCw","UCKJ1c38xfa_xo9j4r86bSCw","jf0ZtZ8CVkk","full watch","full watch","TRUE","none","0","2019-03-09T07:46:15.000Z","2019-03-09T07:46:15.000Z","UgztLn190B7WfzzFkgN4AaABAg",NA,NA
"FACE WORLD","https://yt3.ggpht.com/-Zbi0nz72JdQ/AAAAAAAAAAI/AAAAAAAAAAA/VTeklEBWhZo/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCKJ1c38xfa_xo9j4r86bSCw","UCKJ1c38xfa_xo9j4r86bSCw","jf0ZtZ8CVkk","#869 n 1,2 rb for you. Nice video n i like it. A new friend from Indonesia. Lets make a friendship","#869 n 1,2 rb for you. Nice video n i like it. A new friend from Indonesia. Lets make a friendship","TRUE","none","0","2019-03-09T07:44:11.000Z","2019-03-09T07:44:11.000Z","UgyDySZb-1hh_Op1bMh4AaABAg",NA,NA
"Dominic Alfred Cabangon","https://yt3.ggpht.com/-7lfd3SdvOuo/AAAAAAAAAAI/AAAAAAAAAAA/ZOO3vis4RLE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCY9oX3DFDVdIOYMnJJktsyw","UCY9oX3DFDVdIOYMnJJktsyw","jf0ZtZ8CVkk","Starbucks uses Princi as their brand in Italy. They have bought this chain of coffee houses/patisserie and you can get their products there. They are all over Milan.","Starbucks uses Princi as their brand in Italy. They have bought this chain of coffee houses/patisserie and you can get their products there. They are all over Milan.","TRUE","none","1","2019-03-09T07:40:32.000Z","2019-03-09T07:40:32.000Z","UgwzyQHTU8Sto1KxYYJ4AaABAg",NA,NA
"MIKAEEL THE GAMER","https://yt3.ggpht.com/-57pwzpiiZeo/AAAAAAAAAAI/AAAAAAAAAAA/MgjgP5OIL0w/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC2WG4N07s6-xmKcR1Nil2xg","UC2WG4N07s6-xmKcR1Nil2xg","jf0ZtZ8CVkk","Pizza<U+0001F355> is everywhere","Pizza<U+0001F355> is everywhere","TRUE","none","2","2019-03-09T07:26:02.000Z","2019-03-09T07:26:02.000Z","Ugz3zNsGmUCr3RTWF-d4AaABAg",NA,NA
"Owlcitylove2001 Booboo500","https://yt3.ggpht.com/-HW0vNG9_rj8/AAAAAAAAAAI/AAAAAAAAAAA/yj9_71DhsK4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC346ujj0oajgkTsoRC055xg","UC346ujj0oajgkTsoRC055xg","jf0ZtZ8CVkk","That Starbucks in Italy <U+0001F1EE><U+0001F1F9> is on my bucket list!!!...ps and Italy it’s self and other cool things to do there as the coffee looks so good!!!...<U+2764><U+FE0F><U+0001F4AF><U+0001F44F><U+0001F3FB><U+0001F60E><U+0001F60D><U+0001F44D><U+0001F3FC><U+0001F44C><U+0001F3FC><U+0001F618><U+0001F340><U+261D><U+FE0F><U+0001F496><U+0001F497><U+0001F499><U+0001F929><U+0001F49C><U+0001F970><U+0001F493><U+2615><U+FE0F><U+2615><U+FE0F><U+2615><U+FE0F><U+2615><U+FE0F>","That Starbucks in Italy <U+0001F1EE><U+0001F1F9> is on my bucket list!!!...ps and Italy it’s self and other cool things to do there as the coffee looks so good!!!...<U+2764><U+FE0F><U+0001F4AF><U+0001F44F><U+0001F3FB><U+0001F60E><U+0001F60D><U+0001F44D><U+0001F3FC><U+0001F44C><U+0001F3FC><U+0001F618><U+0001F340><U+261D><U+FE0F><U+0001F496><U+0001F497><U+0001F499><U+0001F929><U+0001F49C><U+0001F970><U+0001F493><U+2615><U+FE0F><U+2615><U+FE0F><U+2615><U+FE0F><U+2615><U+FE0F>","TRUE","none","0","2019-03-09T06:59:49.000Z","2019-03-09T07:00:32.000Z","UgxGMGVFiOipq63eJtN4AaABAg",NA,NA
"Gold Angel","https://yt3.ggpht.com/-kdan2egHeAs/AAAAAAAAAAI/AAAAAAAAAAA/iiM8dzsAdt4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCQJiEy0rar4tZnC2zfgOSUg","UCQJiEy0rar4tZnC2zfgOSUg","jf0ZtZ8CVkk","it opened when we left Milan","it opened when we left Milan","TRUE","none","0","2019-03-09T05:57:18.000Z","2019-03-09T05:57:18.000Z","Ugyeue-Si4L_7hOoNKV4AaABAg",NA,NA
"No U","https://yt3.ggpht.com/-VoYb6F55Ujw/AAAAAAAAAAI/AAAAAAAAAAA/csjg2SAcRqs/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCAopBM2xngZKz23Y_NIBSLw","UCAopBM2xngZKz23Y_NIBSLw","jf0ZtZ8CVkk","Pepperoni Croissant","Pepperoni Croissant","TRUE","none","0","2019-03-09T05:28:05.000Z","2019-03-09T05:28:05.000Z","Ugyo7zuNTvoO1dzBEkd4AaABAg",NA,NA
"Raffaele Irlanda","https://yt3.ggpht.com/-bL2YKyqsyvY/AAAAAAAAAAI/AAAAAAAAAAA/yb7R9YJNHZI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCph9pCrHxDeT9NSzDdu8ieg","UCph9pCrHxDeT9NSzDdu8ieg","jf0ZtZ8CVkk","OttomanSlapX I said I don&#39;t like taste of coffee. I take coffee at morning to wake up, but I don&#39;t like it. I prefer milk &amp; coffee = caffellatte. I dislike also tea and chocolate drink. What&#39;s your problem with others taste?   <U+0001F914><U+0001F614><U+0001F618>","OttomanSlapX I said I don't like taste of coffee. I take coffee at morning to wake up, but I don't like it. I prefer milk & coffee = caffellatte. I dislike also tea and chocolate drink. What's your problem with others taste?   <U+0001F914><U+0001F614><U+0001F618>","TRUE","none","1","2019-03-13T15:51:58.000Z","2019-03-13T15:53:06.000Z","UgxXQIjnVXsvtUF9gcd4AaABAg.8sPhKOGxjq98sQ_CnP2Mpp","UgxXQIjnVXsvtUF9gcd4AaABAg",NA
"OttomanSlapX","https://yt3.ggpht.com/-uFwgA3QH6_A/AAAAAAAAAAI/AAAAAAAAAAA/8wXFdfeqY8M/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC9qv9FDU4kVl2tAFtgvWb9Q","UC9qv9FDU4kVl2tAFtgvWb9Q","jf0ZtZ8CVkk","+Raffaele Irlanda So you admit that coffee in Italy is bad :)","+Raffaele Irlanda So you admit that coffee in Italy is bad :)","TRUE","none","0","2019-03-13T15:28:13.000Z","2019-03-13T15:28:13.000Z","UgxXQIjnVXsvtUF9gcd4AaABAg.8sPhKOGxjq98sQXUmILK8O","UgxXQIjnVXsvtUF9gcd4AaABAg",NA
"Raffaele Irlanda","https://yt3.ggpht.com/-bL2YKyqsyvY/AAAAAAAAAAI/AAAAAAAAAAA/yb7R9YJNHZI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCph9pCrHxDeT9NSzDdu8ieg","UCph9pCrHxDeT9NSzDdu8ieg","jf0ZtZ8CVkk","BTW water in Italy is intended to cleanse the mouth BEFORE sipping the coffee, but I drink it after the coffee cup as I hate coffee taste at all. Thanks for the invite. <U+0001F642>","BTW water in Italy is intended to cleanse the mouth BEFORE sipping the coffee, but I drink it after the coffee cup as I hate coffee taste at all. Thanks for the invite. <U+0001F642>","TRUE","none","1","2019-03-13T09:21:24.000Z","2019-03-13T09:22:20.000Z","UgxXQIjnVXsvtUF9gcd4AaABAg.8sPhKOGxjq98sPsWCLt_YR","UgxXQIjnVXsvtUF9gcd4AaABAg",NA
"OttomanSlapX","https://yt3.ggpht.com/-uFwgA3QH6_A/AAAAAAAAAAI/AAAAAAAAAAA/8wXFdfeqY8M/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC9qv9FDU4kVl2tAFtgvWb9Q","UC9qv9FDU4kVl2tAFtgvWb9Q","jf0ZtZ8CVkk","+Raffaele Irlanda Coffee drinking &#39;attempts&#39; of the East was an endouvor of 1000 years :))) I think that&#39;ll be a little more than an attempt. Next time when in Turkey, I invite you to taste a true Turkish coffee. It&#39;ll take you to another dimension of the coffee universe.","+Raffaele Irlanda Coffee drinking 'attempts' of the East was an endouvor of 1000 years :))) I think that'll be a little more than an attempt. Next time when in Turkey, I invite you to taste a true Turkish coffee. It'll take you to another dimension of the coffee universe.","TRUE","none","0","2019-03-13T08:55:17.000Z","2019-03-13T08:55:17.000Z","UgxXQIjnVXsvtUF9gcd4AaABAg.8sPhKOGxjq98sPpWtMrkmf","UgxXQIjnVXsvtUF9gcd4AaABAg",NA
"Raffaele Irlanda","https://yt3.ggpht.com/-bL2YKyqsyvY/AAAAAAAAAAI/AAAAAAAAAAA/yb7R9YJNHZI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCph9pCrHxDeT9NSzDdu8ieg","UCph9pCrHxDeT9NSzDdu8ieg","jf0ZtZ8CVkk","OttomanSlapX No offence at all. Only Turks can sip a coffee powder poured in hot water and call that mud as coffee... <br />Even if that was the first way coffee was ever made (to be precise Turk coffee is a copycat of Arab coffee in its turn a copycat of Ethiopian original real coffee). Espresso it is just an evolution of primitive attempts to taste coffee. <U+0001F600><U+0001F60E><U+0001F618>","OttomanSlapX No offence at all. Only Turks can sip a coffee powder poured in hot water and call that mud as coffee... 
Even if that was the first way coffee was ever made (to be precise Turk coffee is a copycat of Arab coffee in its turn a copycat of Ethiopian original real coffee). Espresso it is just an evolution of primitive attempts to taste coffee. <U+0001F600><U+0001F60E><U+0001F618>","TRUE","none","0","2019-03-13T08:12:09.000Z","2019-03-13T08:12:09.000Z","UgxXQIjnVXsvtUF9gcd4AaABAg.8sPhKOGxjq98sPk_vq5Hz_","UgxXQIjnVXsvtUF9gcd4AaABAg",NA
"Adagio","https://yt3.ggpht.com/-7bwoghsfJtw/AAAAAAAAAAI/AAAAAAAAAAA/bZoAfZBCDtc/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCQTZT5PKHmPPQN6NxL3ez6g","UCQTZT5PKHmPPQN6NxL3ez6g","jf0ZtZ8CVkk","+Victoria Films oooh I get it now. Yes I do agree because somehow local coffee is taste better <U+0001F60A> thank you for answering me. Have a nice coffee day :)","+Victoria Films oooh I get it now. Yes I do agree because somehow local coffee is taste better <U+0001F60A> thank you for answering me. Have a nice coffee day :)","TRUE","none","1","2019-03-12T17:15:04.000Z","2019-03-12T17:15:04.000Z","UgyNumbev65pRFx5FZJ4AaABAg.8sNazvs6rlB8sO8vUO73Y1","UgyNumbev65pRFx5FZJ4AaABAg",NA
"Victoria Films","https://yt3.ggpht.com/-FSm2kw82C_Q/AAAAAAAAAAI/AAAAAAAAAAA/wZuPqFu5kF8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCvOZC3A-zHzLqSHR0GYTwOw","UCvOZC3A-zHzLqSHR0GYTwOw","jf0ZtZ8CVkk","+Adagio because italian coffee tatstes 100 times better than any north american one. Same as if you were trying to export mcdonalds into fine cuisine.","+Adagio because italian coffee tatstes 100 times better than any north american one. Same as if you were trying to export mcdonalds into fine cuisine.","TRUE","none","0","2019-03-12T17:07:48.000Z","2019-03-12T17:07:48.000Z","UgyNumbev65pRFx5FZJ4AaABAg.8sNazvs6rlB8sO85I98yNE","UgyNumbev65pRFx5FZJ4AaABAg",NA
"Adagio","https://yt3.ggpht.com/-7bwoghsfJtw/AAAAAAAAAAI/AAAAAAAAAAA/bZoAfZBCDtc/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCQTZT5PKHmPPQN6NxL3ez6g","UCQTZT5PKHmPPQN6NxL3ez6g","jf0ZtZ8CVkk","Would you mind to tell me why??","Would you mind to tell me why??","TRUE","none","0","2019-03-12T16:59:01.000Z","2019-03-12T16:59:01.000Z","UgyNumbev65pRFx5FZJ4AaABAg.8sNazvs6rlB8sO74xDtPU9","UgyNumbev65pRFx5FZJ4AaABAg",NA
"Raffaele Irlanda","https://yt3.ggpht.com/-bL2YKyqsyvY/AAAAAAAAAAI/AAAAAAAAAAA/yb7R9YJNHZI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCph9pCrHxDeT9NSzDdu8ieg","UCph9pCrHxDeT9NSzDdu8ieg","jf0ZtZ8CVkk","EpicThe112 Dunno if possibile in Milan where just renting that big place costs thousands Euro per month, so hence the prices.<br />In Naples more cheaper Espresso costs 0,80 Euro... I wonder how much it should cost in US by downscaling prices as you ask for... <U+0001F618>","EpicThe112 Dunno if possibile in Milan where just renting that big place costs thousands Euro per month, so hence the prices.
In Naples more cheaper Espresso costs 0,80 Euro... I wonder how much it should cost in US by downscaling prices as you ask for... <U+0001F618>","TRUE","none","1","2019-03-13T08:01:22.000Z","2019-03-13T08:01:22.000Z","UgzxA4Lhb7STdxelsJl4AaABAg.8sLelg2rvCe8sPjLxkqrFc","UgzxA4Lhb7STdxelsJl4AaABAg",NA
"Airy discs","https://yt3.ggpht.com/-G1kyrTeCtP0/AAAAAAAAAAI/AAAAAAAAAAA/hNn7Rk7uSbs/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCq8MefbN3zd2d4QYVkxHSEQ","UCq8MefbN3zd2d4QYVkxHSEQ","jf0ZtZ8CVkk","I&#39;m also not Italian but this seems pretty authentic to me. I mean they roast and grind their own beans in huges machine and everything. If I ever go to Milan I will go to a &quot;local&quot; &quot;authentic&quot; coffee shop but I&#39;ll also go to Starbucks.","I'm also not Italian but this seems pretty authentic to me. I mean they roast and grind their own beans in huges machine and everything. If I ever go to Milan I will go to a \"local\" \"authentic\" coffee shop but I'll also go to Starbucks.","TRUE","none","1","2019-03-13T21:48:25.000Z","2019-03-13T21:48:25.000Z","UgwAKtiEikjtJzEUtY94AaABAg.8sLREDEXdCb8sRD-QVHBjm","UgwAKtiEikjtJzEUtY94AaABAg",NA
"Adagio","https://yt3.ggpht.com/-7bwoghsfJtw/AAAAAAAAAAI/AAAAAAAAAAA/bZoAfZBCDtc/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCQTZT5PKHmPPQN6NxL3ez6g","UCQTZT5PKHmPPQN6NxL3ez6g","jf0ZtZ8CVkk","So fancy riight","So fancy riight","TRUE","none","0","2019-03-12T16:56:48.000Z","2019-03-12T16:56:48.000Z","UgzGD9lUgSXrxLYacNV4AaABAg.8sL1_6dvtko8sO6pgXbM0l","UgzGD9lUgSXrxLYacNV4AaABAg",NA
"Raffaele Irlanda","https://yt3.ggpht.com/-bL2YKyqsyvY/AAAAAAAAAAI/AAAAAAAAAAA/yb7R9YJNHZI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCph9pCrHxDeT9NSzDdu8ieg","UCph9pCrHxDeT9NSzDdu8ieg","jf0ZtZ8CVkk","RainUponMe Infacts we in Italy drink it since 1570-1580 more or less, as long from 1585 is the first document of Venetian Merchants mentioning it as being consumed as medical drink in Venice. <U+0001F600><br />Here are some informations:<br /><a href=\"https://www.caffedeldoge.com/en/the-history-of-coffee-caffe-del-doge/\">https://www.caffedeldoge.com/en/the-history-of-coffee-caffe-del-doge/</a>","RainUponMe Infacts we in Italy drink it since 1570-1580 more or less, as long from 1585 is the first document of Venetian Merchants mentioning it as being consumed as medical drink in Venice. <U+0001F600>
Here are some informations:
https://www.caffedeldoge.com/en/the-history-of-coffee-caffe-del-doge/","TRUE","none","0","2019-03-13T11:02:03.000Z","2019-03-13T11:02:03.000Z","UgyD6FJarMpTpZ6JRFx4AaABAg.8sIigad2Z_X8sQ31JTLzbo","UgyD6FJarMpTpZ6JRFx4AaABAg",NA
"RainUponMe","https://yt3.ggpht.com/-tVZm36xXpdw/AAAAAAAAAAI/AAAAAAAAAAA/asNBk_SWk6g/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCHEQ9pi30yuV7B0PUVPOU3A","UCHEQ9pi30yuV7B0PUVPOU3A","jf0ZtZ8CVkk","Raffaele Irlanda Coffee came to the arabs in the 14th century. It was discovered in Ethiopia in the 11th century. No, the Italians discovered it when they invaded the nearby country. It was never introduced to them by the turks or Italians would’ve been had coffee.","Raffaele Irlanda Coffee came to the arabs in the 14th century. It was discovered in Ethiopia in the 11th century. No, the Italians discovered it when they invaded the nearby country. It was never introduced to them by the turks or Italians would’ve been had coffee.","TRUE","none","0","2019-03-13T10:42:20.000Z","2019-03-13T10:45:00.000Z","UgyD6FJarMpTpZ6JRFx4AaABAg.8sIigad2Z_X8sQ0lwdS5pS","UgyD6FJarMpTpZ6JRFx4AaABAg",NA
"Raffaele Irlanda","https://yt3.ggpht.com/-bL2YKyqsyvY/AAAAAAAAAAI/AAAAAAAAAAA/yb7R9YJNHZI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCph9pCrHxDeT9NSzDdu8ieg","UCph9pCrHxDeT9NSzDdu8ieg","jf0ZtZ8CVkk","RainUponMe Actually it was Arabs that imported coffee you Ethiopians discovered.<br />Turks copied coffee from Arabs because they liked it too, and Italian Venetians become enthusiasts for coffee in Istanbul and diffused it in the rest of Europe.<br />The fact us Italians colonized Eritrea is purely incidental and it occurred at end of 1800 when whole world already drink coffee since 2 centuries and whole production of the beans was moved to South America and West Africa. <U+0001F600><U+0001F60E><U+0001F618>","RainUponMe Actually it was Arabs that imported coffee you Ethiopians discovered.
Turks copied coffee from Arabs because they liked it too, and Italian Venetians become enthusiasts for coffee in Istanbul and diffused it in the rest of Europe.
The fact us Italians colonized Eritrea is purely incidental and it occurred at end of 1800 when whole world already drink coffee since 2 centuries and whole production of the beans was moved to South America and West Africa. <U+0001F600><U+0001F60E><U+0001F618>","TRUE","none","0","2019-03-13T08:32:26.000Z","2019-03-13T08:32:26.000Z","UgyD6FJarMpTpZ6JRFx4AaABAg.8sIigad2Z_X8sPmuTZtpPI","UgyD6FJarMpTpZ6JRFx4AaABAg",NA
"Jasmine Jin","https://yt3.ggpht.com/-wsDz1OYShIk/AAAAAAAAAAI/AAAAAAAAAAA/jnGwYXZC8UM/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC4UpZT-ue1Wxy-O7d2JILdg","UC4UpZT-ue1Wxy-O7d2JILdg","jf0ZtZ8CVkk","Je s then they would be broke. Some one probably is gonna say that “they already earn millions” well then, another problem is about the workers.","Je s then they would be broke. Some one probably is gonna say that “they already earn millions” well then, another problem is about the workers.","TRUE","none","1","2019-03-14T04:14:45.000Z","2019-03-14T04:14:45.000Z","UgyMBSNiMQBtCIDJEVZ4AaABAg.8sHtQKChhMg8sRuD-v_plQ","UgyMBSNiMQBtCIDJEVZ4AaABAg",NA
"Finalhour10","https://yt3.ggpht.com/-u-W3Kb41RV8/AAAAAAAAAAI/AAAAAAAAAAA/frqjhTW8Nq0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCIjsdNBzxUN-0ze3MDHitZg","UCIjsdNBzxUN-0ze3MDHitZg","jf0ZtZ8CVkk","That’s not how business works for the most part","That’s not how business works for the most part","TRUE","none","6","2019-03-11T22:25:36.000Z","2019-03-11T22:25:36.000Z","UgyMBSNiMQBtCIDJEVZ4AaABAg.8sHtQKChhMg8sM7f4rKnQ2","UgyMBSNiMQBtCIDJEVZ4AaABAg",NA
"Raffaele Irlanda","https://yt3.ggpht.com/-bL2YKyqsyvY/AAAAAAAAAAI/AAAAAAAAAAA/yb7R9YJNHZI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCph9pCrHxDeT9NSzDdu8ieg","UCph9pCrHxDeT9NSzDdu8ieg","jf0ZtZ8CVkk","A A Do not worry. If not for ingenous tourists and &quot;à la mode&quot; hipsters crowding them, any Starbucks in Italy are doomed to premature death. <U+0001F614>","A A Do not worry. If not for ingenous tourists and \"à la mode\" hipsters crowding them, any Starbucks in Italy are doomed to premature death. <U+0001F614>","TRUE","none","0","2019-03-13T08:19:20.000Z","2019-03-13T08:21:13.000Z","UgxEOJLWQ2xQIDD9Xpd4AaABAg.8sHZAwFxCak8sPlPVxeF1e","UgxEOJLWQ2xQIDD9Xpd4AaABAg",NA
