id,title,publication_date,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,url
w3d4_-JNdbo,You Can Get A Massive 2-Foot-Long Pizza Slice In NYC,2018-10-18T16:00:09.000Z,79731,1331,53,0,211,https://www.youtube.com/watch?v=w3d4_-JNdbo
w4eT-Ll8mAs,Would You Try Ants On A Stick?,2018-09-07T16:00:15.000Z,69898,874,513,0,671,https://www.youtube.com/watch?v=w4eT-Ll8mAs
W5V6RKr4nXQ,Everything On This Menu Features Buffalo Sauce,2018-04-07T16:00:04.000Z,111904,1843,52,0,104,https://www.youtube.com/watch?v=W5V6RKr4nXQ
W6TDkp5VY-8,Doughnuts Are Stuffed With Babka,2017-11-22T14:00:02.000Z,7480,106,5,0,14,https://www.youtube.com/watch?v=W6TDkp5VY-8
W79dYD6xoG0,Traditional German Restaurant In Milwaukee Serves Giant Pretzel,2018-10-21T16:00:03.000Z,51834,891,60,0,164,https://www.youtube.com/watch?v=W79dYD6xoG0
wA0c8EjBRj8,Order A Giant Ice Cream Sundae At A Las Vegas Club,2018-02-09T21:00:04.000Z,116144,1255,105,0,149,https://www.youtube.com/watch?v=wA0c8EjBRj8
wB6Fpx0B_t4,Luxury Seafood Banquet Is Served In A Four-Poster Gold Bed,2018-10-26T16:00:15.000Z,30336,521,30,0,73,https://www.youtube.com/watch?v=wB6Fpx0B_t4
WBbbfAyZ1BM,Bugs Cafe Serves Whole Fried Tarantulas,2017-12-26T20:30:00.000Z,519406,4155,2447,0,4325,https://www.youtube.com/watch?v=WBbbfAyZ1BM
wd_d36qDqO8,11 Desserts In Disguise,2018-08-06T16:00:11.000Z,2484768,28365,777,0,1269,https://www.youtube.com/watch?v=wd_d36qDqO8
wEEB6Eh5Iok,Best Chocolate Chip Cookies in NYC | Which Is Better? Ep 1,2017-11-21T21:47:16.000Z,79042,761,48,0,76,https://www.youtube.com/watch?v=wEEB6Eh5Iok
WEqRgwbpSWg,We Tried NYC Most Legendary Cheesecake,2018-03-06T17:00:03.000Z,54655,675,28,0,62,https://www.youtube.com/watch?v=WEqRgwbpSWg
WfjJxe30tdM,What Does Haggis Ice Cream Taste Like? | What's It Taste Like,2019-01-29T17:00:08.000Z,73873,988,124,0,137,https://www.youtube.com/watch?v=WfjJxe30tdM
wfOVfQmfWv8,Chef Makes Thousands Of Mexican Tamales A Day In The Bronx,2019-03-05T17:00:08.000Z,615729,5510,206,0,851,https://www.youtube.com/watch?v=wfOVfQmfWv8
wh4ZnDqswKI,Customize Your Own Gourmet KitKat Bar,2018-01-05T16:00:10.000Z,134497,2004,36,0,140,https://www.youtube.com/watch?v=wh4ZnDqswKI
wHRzwB-gGRo,Corn Dogs Are Stuffed With Pickles | WTF Food,2018-11-09T17:00:07.000Z,59399,717,66,0,228,https://www.youtube.com/watch?v=wHRzwB-gGRo
wKG5CSFxjBs,How Olive Oil Became A Cooking Staple Around The World,2019-01-08T17:46:27.000Z,33784,605,22,0,64,https://www.youtube.com/watch?v=wKG5CSFxjBs
wKHf8IFnwxA,How Craft Beer Is Made,2018-05-31T16:00:08.000Z,20474,234,13,0,30,https://www.youtube.com/watch?v=wKHf8IFnwxA
wNhQixfQ4Gg,Rainbow Bagel Vs. Edible Cookie Dough | Which Is Better? Ep 2,2017-11-30T20:58:23.000Z,158408,1726,201,0,348,https://www.youtube.com/watch?v=wNhQixfQ4Gg
WNQYzSikva4,The Best Mickey-Shaped Snack At Disney World | Best Thing On The Menu,2018-12-17T17:00:05.000Z,733416,10052,374,0,898,https://www.youtube.com/watch?v=WNQYzSikva4
WO73wnquXtM,Blue Algae Makes The Prettiest Smoothie Bowl,2018-03-19T14:00:02.000Z,360861,6019,124,0,419,https://www.youtube.com/watch?v=WO73wnquXtM
wPa3AqD-Fjg,8 Cheese Dishes You Have To Try In NYC,2018-02-28T21:00:01.000Z,964283,11461,280,0,605,https://www.youtube.com/watch?v=wPa3AqD-Fjg
WRcuMNCN13I,Crispy Filipino Noodles Dissolve Before Your Eyes,2018-04-10T16:00:03.000Z,154953,3041,54,0,573,https://www.youtube.com/watch?v=WRcuMNCN13I
wsIhOK75_BI,Bouquet Made Of Beef Jerky,2018-02-07T15:00:07.000Z,53159,779,39,0,93,https://www.youtube.com/watch?v=wsIhOK75_BI
wsWsWopOdh0,80-Pound Lasagna Has 30 Layers,2017-11-21T01:00:03.000Z,165374,1526,55,0,310,https://www.youtube.com/watch?v=wsWsWopOdh0
WuYXRja2ewc,London Dairy Makes New Flavors Of Cheese,2018-09-08T16:00:03.000Z,150883,2581,49,0,161,https://www.youtube.com/watch?v=WuYXRja2ewc
Wv8eqj2m_WY,We Tried Giant Boozy Hot Cocoa That Costs $375,2019-02-07T17:00:03.000Z,66702,1142,95,0,128,https://www.youtube.com/watch?v=Wv8eqj2m_WY
X34BmJjaGYU,Cheese Bar Is The Cheesiest Place In London,2018-02-18T14:00:02.000Z,583095,7552,159,0,406,https://www.youtube.com/watch?v=X34BmJjaGYU
x5QT1ZswYGk,Why Woodworms Are A Filipino Delicacy,2017-10-31T13:00:07.000Z,6566,81,7,0,67,https://www.youtube.com/watch?v=x5QT1ZswYGk
X6J3_dN_-C0,Toronto Restaurant Makes 8 Kinds Of Poutine,2018-03-15T13:00:03.000Z,132579,1625,55,0,264,https://www.youtube.com/watch?v=X6J3_dN_-C0
X8VRHH_W8Uk,Catch Your Own Seafood For Hotpot In Singapore,2018-07-03T16:00:06.000Z,421722,5261,599,0,821,https://www.youtube.com/watch?v=X8VRHH_W8Uk
X9Ykvy8cNSs,Crunchy Street Doughnuts Shaped Like Dinosaurs,2018-07-22T16:00:02.000Z,36386,633,25,0,88,https://www.youtube.com/watch?v=X9Ykvy8cNSs
xABkcSr47dM,Would You Try Candied Egg Yolks?,2018-04-22T16:00:08.000Z,737892,8068,539,0,1960,https://www.youtube.com/watch?v=xABkcSr47dM
XDMHDbe_uYQ,We Tried Mini Key Lime Pies On A Stick,2019-03-14T16:00:01.000Z,73462,1380,17,0,95,https://www.youtube.com/watch?v=XDMHDbe_uYQ
XfgJzC-FKGY,Why London Loves This Australian Doughnut Shop,2018-05-14T16:00:02.000Z,398995,5882,136,0,561,https://www.youtube.com/watch?v=XfgJzC-FKGY
xgdgX54SDoc,Grow Fruit Into Fun Shapes,2017-10-19T22:05:19.000Z,72464,543,14,0,75,https://www.youtube.com/watch?v=xgdgX54SDoc
XLamG3vatRk,Turkish Chef Uses Ostrich Eggs For Giant Food Creations,2018-05-11T20:00:01.000Z,2304920,16304,2237,0,2649,https://www.youtube.com/watch?v=XLamG3vatRk
XlESYv80OAo,We Tried Every Beer At This Beer ATM,2018-11-20T17:00:03.000Z,59414,817,53,0,108,https://www.youtube.com/watch?v=XlESYv80OAo
XMBhihN45Yo,Colorful Macaron Tower Can Feed Over 10 People,2018-08-26T16:00:03.000Z,106535,1540,39,0,228,https://www.youtube.com/watch?v=XMBhihN45Yo
xMbs1U43gK8,Souffle´ Pancakes Are A Fluffy Treat,2018-05-26T16:00:04.000Z,263636,3967,114,0,253,https://www.youtube.com/watch?v=xMbs1U43gK8
xnKYogq97MY,Truffles Dipped In Silver And Gold,2018-02-09T17:00:06.000Z,975719,7957,295,0,954,https://www.youtube.com/watch?v=xnKYogq97MY
xPa6fGzTzds,Birthday Cake Pancakes Are A Sweet Way To Start Your Morning,2018-04-17T16:00:04.000Z,123846,2406,68,0,225,https://www.youtube.com/watch?v=xPa6fGzTzds
xSub4951k9g,"We Tried $1,000 Gold Chicken Wings With Foodgo¯d",2018-05-05T16:00:05.000Z,1142490,10653,2029,0,3057,https://www.youtube.com/watch?v=xSub4951k9g
XUC_-Mi9Ouw,3D Cakes Are Architectural Works Of Art,2017-10-20T19:34:05.000Z,86212,931,20,0,99,https://www.youtube.com/watch?v=XUC_-Mi9Ouw
xW5NmGvxKFo,We Tried The Spicy Ramen Challenge,2018-03-15T16:00:04.000Z,843078,6780,358,0,823,https://www.youtube.com/watch?v=xW5NmGvxKFo
XwHurP9RH-s,42 Cheesy Foods You Need To Eat Before You Die,2019-02-26T21:28:07.000Z,1081108,19738,592,0,1928,https://www.youtube.com/watch?v=XwHurP9RH-s
xzdwi0JtssE,Wildest Food We Found In The UK In 2017,2017-12-18T15:48:37.000Z,119612,1268,37,0,56,https://www.youtube.com/watch?v=xzdwi0JtssE
xZRW9O0uhVM,We Tried To Finish This 20-Pound Seafood Hot Pot,2017-12-18T18:31:22.000Z,368950,3353,405,0,627,https://www.youtube.com/watch?v=xZRW9O0uhVM
y4F_LJYygu8,We Visited The Shop That Makes The Croissant-Taco Hybrid,2018-12-10T17:00:06.000Z,46256,769,41,0,95,https://www.youtube.com/watch?v=y4F_LJYygu8
y6y5xxcI6pI,Burritos Stuffed With Taquitos,2018-03-01T19:00:02.000Z,32346,432,12,0,32,https://www.youtube.com/watch?v=y6y5xxcI6pI
Y7-Mt9IYolc,Bar Of Soap Is Actually A Jell-O Shot Of Bourbon,2018-05-20T16:00:02.000Z,459587,5328,214,0,466,https://www.youtube.com/watch?v=Y7-Mt9IYolc
y7EwC3vOYTA,Why Hatch Green Chile Is A New Mexican Staple,2018-12-02T17:00:06.000Z,40946,617,33,0,89,https://www.youtube.com/watch?v=y7EwC3vOYTA
Ya4POr-xGpU,11 Breakfast Gadgets You Need In Your Life,2017-11-08T13:30:00.000Z,7997,108,11,0,15,https://www.youtube.com/watch?v=Ya4POr-xGpU
